2323	4575	2	2	2	0	6	8	1	0	14
2325	5195	2	2	2	0	6	2	3	0	8
2333	2850	2	2	2	0	6	2	3	0	8
2336	3995	2	2	2	0	6	2	3	0	8
2338	18500	2	2	2	0	6	8	2	0	12
2340	4157	2	2	2	0	6	2	3	0	8
2346	4182	2	2	2	0	6	2	3	0	8
2348	3550	2	2	2	0	6	9	2	0	11
2350	4500	2	2	2	0	6	7	1	0	13
2357	3495	2	2	2	0	6	2	3	0	8
2362	2500	2	2	2	0	7	8	1	1	12
2370	3300	2	2	2	0	6	5	3	0	8
2371	6200	2	2	2	0	6	8	2	0	11
2389	5180	2	2	2	0	6	5	3	0	9
2392	6800	2	2	2	0	6	8	2	0	11
2393	7250	2	2	2	0	6	9	2	0	10
2414	4950	2	2	2	0	6	7	1	0	13
2424	15000	2	2	2	0	6	9	2	0	11
2440	4500	2	2	2	0	6	8	4	2	14
2637	2450	2	2	2	1	0	5	1	2	15
2640	1895	2	2	2	1	0	0	1	0	17
2642	3600	2	2	2	0	6	9	2	0	10
2648	4000	2	2	2	1	5	7	0	0	16
2727	2199	2	2	2	1	5	4	0	0	16
2735	3800	2	2	2	1	7	8	1	1	13
2741	3700	2	2	2	0	6	8	2	0	11
2756	6995	2	2	2	0	6	8	2	0	13
2760	3500	2	2	2	0	6	9	2	0	11
2782	2200	2	2	2	1	5	3	1	1	15
2790	4450	2	2	2	0	6	7	1	0	13
2797	5000	2	2	2	0	6	7	1	0	13
2806	2695	2	2	2	0	6	4	0	0	14
2822	5000	2	2	2	0	6	7	1	0	13
2828	3500	2	2	2	0	6	9	2	0	11
2836	2295	2	2	2	1	5	0	0	0	16
2872	1695	2	2	2	1	5	0	0	0	16
2878	3375	2	2	2	0	5	4	0	2	16
2927	2500	2	2	2	1	6	0	1	0	15
2938	2750	2	2	2	0	6	2	3	0	8
2977	2595	2	2	2	0	6	9	2	0	11
2979	2300	2	2	2	1	0	0	1	1	15
2990	3250	2	2	2	0	6	7	2	0	16
3159	2300	2	2	2	1	5	0	0	0	17
3190	3299	2	2	2	0	7	6	1	1	13
3203	2599	2	2	2	0	6	9	2	0	11
3302	3900	2	2	2	1	4	5	1	0	16
3306	3500	2	2	2	0	6	7	1	0	13
3338	3500	2	2	2	0	6	9	2	0	11
3343	2600	2	2	2	0	7	9	10	2	13
3344	3900	2	2	2	0	6	7	1	0	13
3353	2850	2	2	2	1	5	6	0	0	16
3355	3150	2	2	2	0	6	9	0	0	14
3356	4500	2	2	2	0	2	2	1	0	16
3374	2650	2	2	2	0	6	2	3	0	8
3376	4980	2	2	2	0	6	5	3	0	10
3386	2600	2	2	2	0	7	9	10	2	13
3387	3900	2	2	2	0	6	7	1	0	13
3396	2850	2	2	2	1	5	6	0	0	16
3412	3399	2	2	2	0	6	5	3	0	8
3422	2300	2	2	2	1	7	2	1	1	14
3423	3195	2	2	2	0	6	9	3	0	10
3439	3100	2	2	2	0	6	8	3	0	10
3462	2195	2	2	2	0	6	5	3	0	11
3469	2795	2	2	2	0	6	7	3	0	10
3502	3500	2	2	2	0	6	8	3	0	10
3507	2600	2	2	2	0	7	5	0	2	15
3518	2450	2	2	2	1	0	5	1	2	15
3524	2800	2	2	2	0	6	4	2	0	12
3535	2450	2	2	2	1	0	5	1	2	15
3546	2800	2	2	2	0	6	4	2	0	12
3559	3200	2	2	2	0	6	7	3	0	10
3561	3000	2	2	2	1	6	6	1	0	15
4066	5900	2	2	2	0	6	2	3	0	8
4074	5150	2	2	2	0	6	2	3	0	7
4077	2755	2	2	2	0	7	4	0	2	9
671	3100	2	3	2	0	5	5	14	0	18
725	13000	2	3	2	0	6	9	2	0	11
727	3295	2	3	2	0	6	4	0	0	14
845	3850	2	3	2	0	2	4	9	0	14
860	4200	2	3	2	0	6	4	0	0	14
877	4195	2	3	2	0	6	6	1	0	11
888	3795	2	3	2	1	6	4	1	0	15
890	4300	2	3	2	0	6	8	2	0	11
919	5900	2	3	2	0	6	2	3	0	7
1342	4300	2	3	2	0	6	8	1	0	14
1375	2000	2	3	2	0	2	0	47	0	16
1562	5095	2	3	2	0	6	8	2	0	12
1568	4300	2	3	2	0	6	4	2	0	15
1595	4350	2	3	2	1	6	4	1	0	15
2020	2500	2	3	2	0	0	0	66	0	19
2083	2999	2	3	2	0	5	4	18	1	12
2180	3650	2	3	2	1	5	0	0	1	16
2182	3600	2	3	2	1	0	0	0	1	16
2187	6295	2	3	2	0	6	5	3	0	7
2206	2995	2	3	2	1	5	3	0	1	16
2299	2800	2	3	2	1	6	5	1	0	15
2301	2800	2	3	2	1	6	5	1	0	15
2305	2800	2	3	2	1	6	5	1	0	15
2306	3650	2	3	2	0	6	4	2	0	15
2307	3550	2	3	2	0	6	2	3	0	8
2310	7500	2	3	2	0	6	8	2	0	11
2334	2350	2	3	2	0	7	3	6	1	11
2335	4869	2	3	2	0	6	2	3	0	8
2337	4894	2	3	2	0	6	2	3	0	8
2342	4869	2	3	2	0	6	2	3	0	8
2344	4919	2	3	2	0	6	2	3	0	8
2345	4894	2	3	2	0	6	2	3	0	8
2347	4000	2	3	2	1	7	8	1	1	13
2352	4275	2	3	2	0	6	2	3	0	8
2353	7200	2	3	2	0	6	8	2	0	11
2354	4919	2	3	2	0	6	2	3	0	8
2355	6000	2	3	2	0	6	8	2	0	11
2378	2500	2	3	2	0	5	9	14	1	15
2428	2295	2	3	2	0	0	5	60	0	17
2434	2300	2	3	2	0	0	0	48	0	19
2448	3995	2	3	2	0	6	7	1	0	15
2733	4950	2	3	2	0	6	9	2	0	11
3182	5000	2	3	2	0	6	7	1	0	15
3207	4695	2	3	2	1	6	4	1	0	14
3218	3695	2	3	2	0	6	7	3	0	9
3309	3495	2	3	2	0	6	4	1	0	13
3345	3350	2	3	2	0	6	5	1	0	16
3388	3350	2	3	2	0	6	5	1	0	16
3410	2450	2	3	2	0	0	5	119	0	19
3453	4100	2	3	2	0	6	5	3	0	8
3478	3175	2	3	2	0	6	4	0	0	14
3485	4800	2	3	2	0	6	2	1	0	14
3499	3400	2	3	2	0	6	8	2	0	11
3530	3025	2	3	2	0	2	4	9	0	15
3555	6000	2	3	2	0	6	8	2	0	12
3727	5900	2	3	2	0	5	6	1	0	10
1577	7595	2	4	2	0	7	8	10	2	13
2227	3350	2	4	2	1	0	0	2	0	17
3468	3849	2	4	2	1	4	7	2	0	16
1800	3700	0	2	3	0	6	8	3	0	10
680	3650	0	3	3	1	0	3	1	2	15
719	4350	0	3	3	1	6	2	1	0	14
909	4295	0	3	3	0	0	0	2	0	18
913	3250	0	3	3	0	4	0	13	0	18
2635	3500	0	3	3	0	5	6	3	1	16
3782	2595	0	3	3	0	4	3	142	0	18
850	6250	0	4	3	0	6	7	1	0	15
895	6500	0	4	3	0	6	2	3	0	8
2003	3100	0	4	3	1	0	0	21	0	18
2639	2500	0	4	3	0	0	0	27	0	18
1358	2800	0	5	3	0	0	4	38	0	19
1361	2800	0	5	3	0	0	0	30	0	19
859	8000	1	2	3	0	6	8	1	1	13
739	11500	1	3	3	0	6	8	1	1	13
786	8950	1	3	3	0	9	8	0	0	6
788	10000	1	3	3	0	7	8	1	1	12
814	5500	1	3	3	0	8	9	1	1	11
841	5800	1	3	3	0	7	8	1	1	11
867	3650	1	3	3	0	7	4	0	2	10
1376	8900	1	3	3	0	7	6	1	2	14
2090	6750	1	3	3	0	6	8	1	0	14
2185	21000	1	3	3	0	6	10	1	1	12
2208	3650	1	3	3	0	0	0	2	0	17
2232	25000	1	3	3	0	6	10	1	0	12
2264	5200	1	3	3	0	6	10	1	1	12
2275	12500	1	3	3	1	7	2	1	0	14
2281	11980	1	3	3	0	6	4	1	0	14
2351	15000	1	3	3	0	6	9	0	0	8
2377	8500	1	3	3	0	6	8	1	1	13
3304	7950	1	3	3	0	6	8	1	1	13
668	7300	1	4	3	0	7	8	1	1	11
799	14900	1	4	3	0	6	8	1	1	13
832	15000	1	4	3	0	6	4	1	0	14
1331	9500	1	4	3	0	6	8	1	1	13
1755	6700	1	4	3	0	6	4	1	0	14
2163	8695	1	4	3	0	6	9	2	0	11
2195	28500	1	4	3	0	6	10	1	0	12
2214	5750	1	4	3	0	5	9	2	2	12
2413	3995	1	4	3	0	7	8	3	2	14
2939	4500	1	4	3	0	5	5	13	0	14
3488	12000	1	4	3	0	6	8	1	1	11
669	10900	1	5	3	0	7	6	0	2	14
790	5895	1	5	3	0	2	4	9	0	14
817	35000	1	5	3	0	6	4	1	0	13
837	29000	1	5	3	0	9	5	0	0	4
876	6995	1	5	3	0	6	2	4	0	10
2692	11000	1	5	3	0	6	6	1	0	16
2712	11000	1	5	3	0	6	7	1	0	14
3541	3500	1	5	3	0	0	3	58	0	17
3562	2700	1	5	3	1	0	0	19	0	18
3494	7500	1	8	3	0	0	0	1	0	17
1812	3990	2	2	3	0	6	8	2	0	11
2011	4250	2	2	3	1	7	2	1	1	13
2022	15000	2	2	3	0	6	9	2	0	10
2027	7000	2	2	3	0	6	8	2	0	12
2213	3200	2	2	3	0	6	8	2	0	11
2379	3990	2	2	3	0	6	4	1	1	13
3320	3400	2	2	3	1	0	4	1	2	14
3327	3400	2	2	3	1	0	4	1	2	14
672	5800	2	3	3	0	6	4	1	0	14
684	6300	2	3	3	0	6	9	2	0	9
744	4550	2	3	3	1	5	7	1	0	16
802	10750	2	3	3	1	5	7	1	0	16
847	4200	2	3	3	0	6	7	3	0	9
929	5600	2	3	3	0	6	0	1	0	14
1351	4195	2	3	3	0	6	7	3	0	9
1592	2800	2	3	3	1	5	0	0	0	17
1757	7150	2	3	3	0	6	8	2	0	13
2031	4225	2	3	3	1	6	0	1	0	14
2154	3895	2	3	3	1	7	8	1	1	13
2197	4995	2	3	3	0	6	2	3	0	8
2238	3750	2	3	3	0	6	4	0	0	14
2247	4250	2	3	3	0	6	9	2	0	11
2314	6295	2	3	3	0	6	2	3	0	8
2318	5895	2	3	3	0	6	2	3	0	8
2322	24000	2	3	3	0	6	8	2	0	12
2331	4295	2	3	3	0	6	7	3	0	9
2398	3995	2	3	3	0	6	7	3	0	9
2706	5500	2	3	3	0	6	9	0	0	7
2774	4500	2	3	3	0	6	4	1	0	14
2798	4500	2	3	3	0	6	4	1	0	14
2868	14500	2	3	3	0	6	9	2	0	10
2926	4395	2	3	3	0	6	2	3	0	8
2933	4395	2	3	3	0	6	2	3	0	9
2976	4300	2	3	3	0	5	5	10	0	18
3297	4495	2	3	3	0	6	9	2	0	11
3427	4250	2	3	3	0	6	4	1	0	14
3544	4695	2	3	3	0	6	8	2	0	12
3683	5750	2	3	3	0	6	10	1	0	13
4069	4000	2	3	3	0	6	8	2	0	11
1332	3795	2	4	3	0	7	8	6	2	14
2040	4995	2	4	3	0	6	2	3	0	8
2265	5095	2	4	3	0	6	2	3	0	8
4072	3300	2	4	3	1	5	0	0	0	17
1330	2800	2	5	3	0	0	4	29	0	19
1335	2800	2	5	3	0	0	0	33	0	19
1341	2800	2	5	3	0	0	0	46	0	18
1348	2800	2	5	3	1	0	3	18	0	18
3461	2600	2	5	3	0	0	0	27	0	19
891	11000	1	3	4	0	6	5	3	0	8
1749	12950	1	3	4	0	6	8	1	1	12
2091	16500	1	3	4	0	6	10	1	0	12
2176	18000	1	3	4	0	6	8	1	1	13
2219	55000	1	3	4	0	6	10	1	0	12
2416	6750	1	3	4	0	6	5	10	2	12
783	30000	1	4	4	0	6	4	1	1	13
793	35000	1	4	4	0	6	8	1	1	12
797	10500	1	4	4	0	6	9	0	0	8
821	9995	1	4	4	0	7	8	1	1	11
880	32500	1	4	4	0	6	8	1	1	13
894	19750	1	4	4	0	9	8	2	0	7
1982	15000	1	4	4	0	6	8	1	1	13
2048	15000	1	4	4	0	6	8	1	1	13
2201	7495	1	4	4	0	9	7	1	0	6
723	15000	1	5	4	0	6	9	0	0	7
803	25000	1	5	4	0	6	8	1	1	12
862	6800	1	5	4	1	4	0	1	0	16
2266	11000	1	5	4	0	9	5	0	0	4
3527	18000	1	5	4	0	6	9	0	0	8
3540	7500	1	9	4	0	0	0	2	0	18
1371	11000	2	3	4	0	6	9	2	0	11
1607	7000	2	3	4	0	6	9	2	0	11
2384	13000	2	3	4	0	6	9	2	0	11
2396	13000	2	3	4	0	6	9	2	0	11
2407	11000	2	3	4	0	6	9	2	0	11
2411	14000	2	3	4	0	6	9	2	0	11
2412	10000	2	3	4	0	6	9	2	0	11
2419	11000	2	3	4	0	6	9	2	0	11
2420	10000	2	3	4	0	6	9	2	0	11
2758	11000	2	3	4	0	6	9	2	0	10
